,Job_Link,Response
96,https://www.naukri.com/job-listings-Sr-Business-Analyst-Data-Analyst-Noida-Broctagon-IT-Solutions-Pvt-Ltd-Noida-4-to-9-years-041017001833?src=jobsearchDesk&sid=15083240318822&xp=47,<Response [200]>
97,https://www.naukri.com/job-listings-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017002950?src=jobsearchDesk&sid=15083240318822&xp=48,<Response [200]>
98,https://www.naukri.com/job-listings-Data-Analyst-Senior-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017004630?src=jobsearchDesk&sid=15083240318822&xp=49,<Response [200]>
99,https://www.naukri.com/job-listings-Voice-Data-Network-Analyst-Bangalore-Karnataka-Optum-a-UnitedHealth-Group-Company-Bengaluru-6-to-11-years-131017900514?src=jobsearchDesk&sid=15083240318822&xp=50,<Response [200]>
100,https://www.naukri.com/job-listings-Data-Analyst-Prototyze-Goa-4-to-9-years-220917002745?src=jobsearchDesk&sid=1508324091777&xp=1,<Response [200]>
101,https://www.naukri.com/job-listings-DBA-Data-Analyst-IBM-India-Pvt-Limited-Bengaluru-3-to-6-years-300817900889?src=jobsearchDesk&sid=1508324091777&xp=2,<Response [200]>
102,https://www.naukri.com/job-listings-Data-Analyst-night-Shift-Excelsior-Research-Private-Limited-Pune-Vishrantwadi-1-to-5-years-061017006648?src=jobsearchDesk&sid=1508324091777&xp=3,<Response [200]>
103,https://www.naukri.com/job-listings-Walk-in-on-7th-Oct-Lab-Clinical-data-Analyst-rotational-Shift-Quintiles-Research-India-Private-Limited-Bengaluru-3-to-8-years-051017002217?src=jobsearchDesk&sid=1508324091777&xp=4,<Response [200]>
104,https://www.naukri.com/job-listings-Urgent-Opening-for-Data-Analyst-Pentagon-Global-Solutions-Limited-Mostly-Location-Overall-India-1-to-4-years-051017006211?src=jobsearchDesk&sid=1508324091777&xp=5,<Response [200]>
105,https://www.naukri.com/job-listings-Senior-Business-Analyst-data-Engineer-Python-Cloud-Computing-HuQuo-Delhi-NCR-Gurgaon-2-to-4-years-111017901368?src=jobsearchDesk&sid=1508324091777&xp=6,<Response [200]>
